min_hr,min_mkts,min_mos,direction,entry_lo,entry_hi,n_windows,avg_HR,std_HR,min_HR,avg_ROI,std_ROI,min_ROI,total_PnL,avg_PnL,total_signals,avg_signals,avg_sharpe,min_sharpe,worst_dd,avg_pf,min_pf,avg_pct_pos_wk,avg_pool,avg_hhi,avg_top3,pos_windows,win_rate_windows,stability_score
0.55,50,6,YES,0.0,1.0,5,0.54596,0.01067955991602652,0.5325,14.132,22.19602824831506,-2.12,465881.0,93176.2,35024,7004.8,1.61,-1.7,23725.0,4.836,0.56,0.49119999999999997,394.2,0.15714,0.3798,4,0.8,2.39798587584247
0.6,10,3,ALL,0.3,0.8,5,0.6092,0.019149151417229893,0.5828,2.734,1.1969252274056221,0.86,233457.0,46691.4,77138,15427.6,5.196,1.43,10143.9,38.968,1.82,0.6824,1711.6,0.00636,0.077,5,1.0,2.393537386297189
0.75,30,9,YES,0.0,0.5,5,0.38258000000000003,0.03233538309653994,0.3333,19.336000000000002,27.655963732981718,-10.42,6423.0,1284.6,365,73.0,1.7399999999999998,-1.12,1278.5,2.854,0.64,0.5708,28.0,0.25074,0.6188,4,0.8,2.3820181335091433
0.75,10,9,YES,0.0,0.5,5,0.38258000000000003,0.03233538309653994,0.3333,19.336000000000002,27.655963732981718,-10.42,6423.0,1284.6,365,73.0,1.7399999999999998,-1.12,1278.5,2.854,0.64,0.5708,28.0,0.25074,0.6188,4,0.8,2.3820181335091433
0.75,50,9,YES,0.0,0.5,5,0.38258000000000003,0.03233538309653994,0.3333,19.336000000000002,27.655963732981718,-10.42,6423.0,1284.6,365,73.0,1.7399999999999998,-1.12,1278.5,2.854,0.64,0.5708,28.0,0.25074,0.6188,4,0.8,2.3820181335091433
0.7,30,9,YES,0.0,0.7,5,0.4971,0.031696450905424736,0.4508,6.128,6.433017954273095,-1.84,13766.0,2753.2,1869,373.8,1.6800000000000002,-0.44,1427.1,2.1580000000000004,0.86,0.5558,47.4,0.10618000000000001,0.3994,4,0.8,2.3594910228634527
0.7,50,9,YES,0.0,0.7,5,0.4971,0.031696450905424736,0.4508,6.128,6.433017954273095,-1.84,13766.0,2753.2,1869,373.8,1.6800000000000002,-0.44,1427.1,2.1580000000000004,0.86,0.5558,47.4,0.10618000000000001,0.3994,4,0.8,2.3594910228634527
0.7,10,9,YES,0.0,0.7,5,0.4971,0.031696450905424736,0.4508,6.128,6.433017954273095,-1.84,13766.0,2753.2,1869,373.8,1.6800000000000002,-0.44,1427.1,2.1580000000000004,0.86,0.5558,47.4,0.10618000000000001,0.3994,4,0.8,2.3594910228634527
0.55,50,6,NO,0.3,0.8,5,0.6096,0.022440254009257574,0.585,3.718000000000001,3.034686145221611,0.44,159098.0,31819.6,35984,7196.8,3.2019999999999995,0.51,13930.5,inf,1.21,0.6224000000000001,394.2,0.01438,0.1224,5,1.0,2.3326569273891953
0.6,50,9,YES,0.0,1.0,5,0.5734600000000001,0.03314412466788041,0.5355,43.806000000000004,81.57519187841363,-2.37,453965.0,90793.0,11439,2287.8,1.674,-1.35,16821.8,35.452,0.59,0.538,110.4,0.29803999999999997,0.5314,3,0.6,2.307404060793188
0.6,10,9,YES,0.0,1.0,5,0.57344,0.033133789399946365,0.5355,43.798,81.58085418773207,-2.41,453811.0,90762.2,11443,2288.6,1.67,-1.37,16875.5,35.452,0.59,0.538,110.6,0.29798,0.5314,3,0.6,2.284572906133966
0.6,30,9,YES,0.0,1.0,5,0.57344,0.033133789399946365,0.5355,43.798,81.58085418773207,-2.41,453811.0,90762.2,11443,2288.6,1.67,-1.37,16875.5,35.452,0.59,0.538,110.6,0.29798,0.5314,3,0.6,2.284572906133966
0.55,30,6,NO,0.3,0.8,5,0.60998,0.023059423236499253,0.5848,3.7159999999999997,3.1088309699949916,0.4,162053.0,32410.6,36371,7274.2,3.052,0.46,14685.4,inf,1.19,0.6024,435.4,0.013739999999999999,0.1192,5,1.0,2.2815845150025043
0.55,10,6,NO,0.3,0.8,5,0.60998,0.023108266919005437,0.5848,3.7120000000000006,3.115472676818078,0.4,162040.0,32408.0,36387,7277.4,3.05,0.46,14785.4,inf,1.19,0.6024,441.0,0.0137,0.11879999999999999,5,1.0,2.274263661590962
0.65,30,3,YES,0.0,1.0,5,0.6349400000000001,0.024085016088846604,0.5929,5.224,5.54718667434223,-0.91,90736.0,18147.2,26287,5257.4,2.32,-0.67,10893.3,6.096,0.75,0.6380000000000001,586.0,0.0444,0.2222,3,0.6,2.177406662828885
0.8,50,3,YES,0.0,1.0,5,0.77252,0.0312922833938337,0.7269,7.346000000000001,8.961954585914839,-2.32,28775.0,5755.0,5272,1054.4,3.05,-0.86,7588.6,7.843999999999999,0.72,0.6602,55.4,0.16119999999999998,0.404,4,0.8,2.169022707042582
0.55,10,6,YES,0.0,1.0,5,0.54562,0.011194060925330028,0.5324,13.636000000000001,21.764796805851418,-2.42,454273.0,90854.6,35687,7137.4,1.52,-2.0,24650.8,4.7299999999999995,0.51,0.46900000000000003,441.0,0.15294000000000002,0.373,4,0.8,2.027601597074292
0.55,30,6,YES,0.0,1.0,5,0.5454600000000001,0.01131141016849799,0.5319,13.65,21.787841793073493,-2.45,453923.0,90784.6,35660,7132.0,1.518,-2.02,24959.7,4.724,0.5,0.46900000000000003,435.4,0.1532,0.37320000000000003,4,0.8,2.021079103463254
0.85,30,6,ALL,0.0,0.7,5,0.5982000000000001,0.09618461415423987,0.4375,30.715999999999998,41.95316054840207,-25.91,17136.0,3427.2,374,74.8,2.7980000000000005,-2.86,428.5,inf,0.35,0.6796,16.4,0.30312,0.6115999999999999,4,0.8,1.9664197257989642
0.85,10,6,ALL,0.0,0.7,5,0.5982000000000001,0.09618461415423987,0.4375,30.715999999999998,41.95316054840207,-25.91,17136.0,3427.2,374,74.8,2.7980000000000005,-2.86,428.5,inf,0.35,0.6796,17.2,0.30312,0.6115999999999999,4,0.8,1.9664197257989642
0.8,30,3,NO,0.0,1.0,5,0.8146800000000001,0.04171417025424336,0.7644,8.288,11.265792027194538,-2.5,74460.0,14892.0,6491,1298.2,3.968,-0.98,7687.9,inf,0.67,0.7468,94.8,0.10880000000000001,0.31579999999999997,3,0.6,1.9051039864027315
0.6,50,3,NO,0.3,0.8,5,0.6228,0.025383360691602665,0.5908,3.35,2.709760136986298,-0.36,171213.0,34242.6,40260,8052.0,3.832,-0.49,12288.9,20.912,0.84,0.6578,561.2,0.01336,0.1216,4,0.8,1.887119931506851
0.7,50,6,YES,0.0,0.7,5,0.47553999999999996,0.03265590298858692,0.4418,4.716,5.35221729753193,-0.73,18768.0,3753.6,3730,746.0,1.1019999999999999,-0.34,4014.6,1.612,0.89,0.5778000000000001,105.8,0.0689,0.259,4,0.8,1.820891351234035
0.85,50,3,YES,0.0,1.0,5,0.8069200000000001,0.038903046153225616,0.7521,6.843999999999999,8.004944097243904,-3.42,15304.0,3060.8,2499,499.8,3.6680000000000006,-1.93,1561.1,inf,0.51,0.7024,25.8,0.17098,0.4852,4,0.8,1.8155279513780476
0.55,50,3,ALL,0.3,0.8,5,0.5913,0.009682974749528157,0.5747,2.032,0.8658059828853113,0.53,253982.0,50796.4,112152,22430.4,5.776000000000001,1.44,6815.2,inf,1.69,0.7912,869.4,0.0076,0.075,5,1.0,1.7580970085573444
0.8,50,6,NO,0.3,0.8,5,0.7458400000000001,0.06201260355766396,0.6667,13.457999999999998,17.887169144389507,-9.6,20228.0,4045.6,910,182.0,5.108,-1.15,677.8,inf,0.63,0.7028000000000001,29.2,0.13282,0.42119999999999996,4,0.8,1.6344154278052452
0.7,50,9,NO,0.3,0.8,5,0.66914,0.10027613375075843,0.555,9.004,11.181092522647328,-6.0,21504.0,4300.8,2341,468.2,3.3200000000000003,-2.44,4035.5,inf,0.41,0.6532,47.4,0.12438,0.3698,4,0.8,1.613453738676336
0.7,30,9,NO,0.3,0.8,5,0.66914,0.10027613375075843,0.555,9.004,11.181092522647328,-6.0,21504.0,4300.8,2341,468.2,3.3200000000000003,-2.44,4035.5,inf,0.41,0.6532,47.4,0.12438,0.3698,4,0.8,1.613453738676336
0.7,10,9,NO,0.3,0.8,5,0.66914,0.10027613375075843,0.555,9.004,11.181092522647328,-6.0,21504.0,4300.8,2341,468.2,3.3200000000000003,-2.44,4035.5,inf,0.41,0.6532,47.4,0.12438,0.3698,4,0.8,1.613453738676336
0.6,50,3,YES,0.3,0.8,5,0.5925800000000001,0.016334993112946224,0.5711,2.566,1.9138521363992569,-0.11,54442.0,10888.4,25024,5004.8,2.818,-0.1,7479.6,3.508,0.96,0.6802,561.2,0.011879999999999998,0.097,4,0.8,1.5760739318003716
0.8,10,6,NO,0.3,0.8,5,0.7482599999999999,0.06814853630122958,0.6667,13.580000000000002,18.30833826429914,-9.6,21292.0,4258.4,949,189.8,5.118,-1.15,816.1,inf,0.63,0.6806,36.6,0.1232,0.3972,4,0.8,1.5458308678504311
0.8,30,6,NO,0.3,0.8,5,0.74816,0.0680956165990147,0.6667,13.572,18.304971182714276,-9.6,21255.0,4251.0,948,189.6,5.1240000000000006,-1.15,816.1,inf,0.63,0.6806,35.8,0.12327999999999999,0.39740000000000003,4,0.8,1.5395144086428614
0.55,30,3,ALL,0.3,0.8,5,0.59104,0.010783923219311214,0.5721,1.8719999999999999,0.9302257790450661,0.23,249131.0,49826.2,120248,24049.6,5.266,0.58,7071.7,inf,1.26,0.7268000000000001,1351.4,0.0057599999999999995,0.0638,5,1.0,1.475887110477467
0.6,30,3,NO,0.3,0.8,5,0.6220399999999999,0.02792146127981125,0.5857,3.2399999999999998,3.0264913679044256,-0.88,181862.0,36372.4,43141,8628.2,3.196,-1.15,13621.6,20.982,0.66,0.6178,917.4,0.010400000000000001,0.1046,4,0.8,1.462754316047787
0.55,10,3,ALL,0.3,0.8,5,0.5911,0.01092199615454975,0.572,1.7600000000000002,0.9949371839468057,0.03,251596.0,50319.2,127638,25527.6,4.754,0.07,12049.4,inf,1.03,0.6646,2338.8,0.00426,0.054200000000000005,5,1.0,1.2715314080265974
0.7,30,3,YES,0.0,1.0,5,0.67186,0.04251532664816298,0.6017,4.0760000000000005,5.670311278933458,-0.12,57719.0,11543.8,16306,3261.2,2.2299999999999995,-0.09,9302.4,5.917999999999999,0.97,0.5780000000000001,337.4,0.035660000000000004,0.1854,4,0.8,1.2048443605332713
0.6,50,3,YES,0.0,1.0,5,0.5734600000000001,0.02664409878378331,0.5454,17.296,28.60135888380131,-6.16,534463.0,106892.6,41277,8255.4,1.44,-3.0,68334.6,7.944,0.26,0.5134000000000001,561.2,0.15386,0.3872,4,0.8,1.1473205580993442
0.6,10,3,NO,0.3,0.8,5,0.622,0.02911769221624544,0.5845,3.1020000000000003,3.299836359579063,-1.26,188757.0,37751.4,45996,9199.2,2.696,-1.45,17020.1,23.887999999999998,0.58,0.6178,1711.6,0.00776,0.0886,4,0.8,1.074081820210469
0.7,50,3,YES,0.0,1.0,5,0.67758,0.04951744137170255,0.5921,4.516,6.878559442208811,-0.14,59598.0,11919.6,13795,2759.0,2.088,-0.09,9640.7,5.044,0.97,0.6024,197.4,0.04798,0.21760000000000002,4,0.8,1.0347202788955945
0.55,50,6,YES,0.3,0.8,5,0.57726,0.015573310502266395,0.5582,3.134,3.6818310661951883,-1.02,46279.0,9255.8,22387,4477.4,3.2920000000000003,-0.64,3307.8,9.098,0.73,0.7002,394.2,0.015179999999999999,0.11379999999999998,4,0.8,0.9870844669024057
0.85,10,6,ALL,0.3,0.8,5,0.7439600000000001,0.10747084720983635,0.5714,13.254,17.709883681153865,-11.4,13118.0,2623.6,703,140.6,5.7379999999999995,-1.37,439.7,inf,0.6,0.8333999999999999,17.2,0.16646,0.5246000000000001,4,0.8,0.979058159423067
0.85,30,6,ALL,0.3,0.8,5,0.74388,0.10742144571732401,0.5714,13.244,17.706801800438157,-11.4,13081.0,2616.2,702,140.4,5.7299999999999995,-1.37,439.7,inf,0.6,0.8333999999999999,16.4,0.16664,0.5252,4,0.8,0.9705990997809213
0.75,10,9,NO,0.0,0.5,5,0.4697,0.14272233532282186,0.2703,60.418000000000006,98.08134848175774,-34.71,27374.0,5474.8,313,62.6,1.5379999999999998,-3.68,916.9,25.28,0.17,0.6188,28.0,0.38108,0.638,3,0.6,0.9643257591211345
0.75,30,9,NO,0.0,0.5,5,0.4697,0.14272233532282186,0.2703,60.418000000000006,98.08134848175774,-34.71,27374.0,5474.8,313,62.6,1.5379999999999998,-3.68,916.9,25.28,0.17,0.6188,28.0,0.38108,0.638,3,0.6,0.9643257591211345
0.75,50,9,NO,0.0,0.5,5,0.4697,0.14272233532282186,0.2703,60.418000000000006,98.08134848175774,-34.71,27374.0,5474.8,313,62.6,1.5379999999999998,-3.68,916.9,25.28,0.17,0.6188,28.0,0.38108,0.638,3,0.6,0.9643257591211345
0.55,50,9,YES,0.3,0.8,5,0.57046,0.019466458332218533,0.5446,3.9859999999999998,4.7636677046158455,-2.15,24811.0,4962.2,11277,2255.4,3.016,-1.54,4298.3,5.952,0.5,0.5980000000000001,145.8,0.043120000000000006,0.22440000000000002,4,0.8,0.9591661476920771
0.55,30,9,YES,0.3,0.8,5,0.57042,0.019470156650628172,0.5446,3.978,4.771768016155018,-2.15,24640.0,4928.0,11280,2256.0,3.002,-1.54,4298.3,5.946,0.5,0.5980000000000001,146.0,0.04308,0.22440000000000002,4,0.8,0.9471159919224911
0.55,10,9,YES,0.3,0.8,5,0.57042,0.019470156650628172,0.5446,3.978,4.771768016155018,-2.15,24640.0,4928.0,11280,2256.0,3.002,-1.54,4298.3,5.946,0.5,0.5980000000000001,146.0,0.04308,0.22440000000000002,4,0.8,0.9471159919224911
0.85,10,3,YES,0.0,0.7,5,0.51212,0.02460146337110865,0.4739,7.901999999999999,13.031004182333762,-1.7,3776.0,755.2,818,163.6,0.992,-0.4,1928.0,1.7600000000000002,0.86,0.5244,93.8,0.09390000000000001,0.322,3,0.6,0.8764979088331184
0.8,50,9,ALL,0.3,0.8,4,0.73705,0.11812153345883494,0.56,15.53,21.109828674498203,-13.96,18543.0,4635.75,778,194.5,4.82,-2.71,868.7,inf,0.36,0.8195,16.0,0.243925,0.5,3,0.75,0.787085662750898
0.8,30,9,ALL,0.3,0.8,4,0.73705,0.11812153345883494,0.56,15.53,21.109828674498203,-13.96,18543.0,4635.75,778,194.5,4.82,-2.71,868.7,inf,0.36,0.8195,16.0,0.243925,0.5,3,0.75,0.787085662750898
0.8,10,9,ALL,0.3,0.8,4,0.73705,0.11812153345883494,0.56,15.53,21.109828674498203,-13.96,18543.0,4635.75,778,194.5,4.82,-2.71,868.7,inf,0.36,0.8195,16.0,0.243925,0.5,3,0.75,0.787085662750898
0.55,10,6,YES,0.3,0.8,5,0.5768599999999999,0.015763977924369243,0.5587,2.992,3.6880916474512944,-1.39,43443.0,8688.6,22755,4551.0,3.15,-0.85,3957.7,8.878,0.65,0.6557999999999999,441.0,0.01434,0.11019999999999999,4,0.8,0.7309541762743528
0.55,30,6,YES,0.3,0.8,5,0.5768,0.01564400843773744,0.5589,2.99,3.692810582740469,-1.41,43181.0,8636.2,22740,4548.0,3.15,-0.86,3857.7,8.876000000000001,0.65,0.6557999999999999,435.4,0.014360000000000001,0.11059999999999999,4,0.8,0.7205947086297657
0.55,50,3,NO,0.3,0.8,5,0.6063000000000001,0.018139597569957283,0.5765,2.6439999999999997,2.83750418501894,-1.81,243383.0,48676.6,69045,13809.0,2.802,-2.65,13772.2,19.184,0.28,0.5756,869.4,0.0081,0.08020000000000001,4,0.8,0.6822479074905295
0.6,30,3,YES,0.3,0.8,5,0.59162,0.01682043400153516,0.5747,2.284,2.53394554006198,-1.27,48995.0,9799.0,28079,5615.8,2.566,-0.98,6378.3,3.784,0.62,0.6202,917.4,0.00834,0.0784,4,0.8,0.6360272299690097
0.65,10,3,YES,0.0,1.0,5,0.62662,0.027074102016502816,0.5801,3.7059999999999995,4.805120185801807,-2.34,67164.0,13432.8,30569,6113.8,1.752,-1.5,11861.0,3.8299999999999996,0.52,0.618,1155.6,0.0299,0.1784,3,0.6,0.6014399070990959
0.7,10,6,YES,0.0,0.7,5,0.4704,0.03073898176582954,0.4381,3.4799999999999995,4.827727208531981,-1.69,15977.0,3195.4,3931,786.2,0.7699999999999999,-0.88,4414.6,1.472,0.75,0.5356,128.4,0.0623,0.2404,3,0.6,0.5591363957340089
0.7,30,6,YES,0.0,0.7,5,0.46993999999999997,0.030402680802850263,0.4381,3.372,4.735258176699555,-1.69,15602.0,3120.4,3926,785.2,0.76,-0.88,4414.6,1.456,0.75,0.5356,124.8,0.0625,0.24100000000000002,3,0.6,0.4973709116502222
0.55,30,3,NO,0.3,0.8,5,0.60616,0.020429708759549168,0.5727,2.516,3.084692853429657,-2.31,252487.0,50497.4,72982,14596.4,2.37,-3.13,18251.2,21.124000000000002,0.23,0.5556,1351.4,0.006500000000000001,0.0702,4,0.8,0.2806535732851715
0.6,30,3,YES,0.0,1.0,5,0.57204,0.02405001039500815,0.5447,14.642,25.024067814805807,-6.33,497428.0,99485.6,46731,9346.2,1.1119999999999999,-3.43,77810.3,7.372,0.22,0.5358,917.4,0.13069999999999998,0.3442,4,0.8,0.23096609259709577
0.6,10,3,YES,0.3,0.8,5,0.5899,0.019873977961143107,0.5699,2.0,2.89515975379598,-1.47,44699.0,8939.8,31142,6228.4,2.2119999999999997,-1.11,7866.2,4.526,0.58,0.6624000000000001,1711.6,0.00566,0.0622,4,0.8,0.11142012310201005
0.55,10,3,NO,0.3,0.8,5,0.6069,0.021831055860860222,0.5724,2.464,3.2904300630768617,-2.51,262721.0,52544.2,76527,15305.4,2.1439999999999997,-2.99,21963.9,30.815999999999995,0.26,0.5356,2338.8,0.0050799999999999994,0.0612,4,0.8,0.06578496846156923
0.75,30,9,NO,0.0,0.7,5,0.57086,0.10109279400629897,0.4621,29.092000000000002,48.19234451653084,-16.69,28681.0,5736.2,692,138.4,0.9720000000000001,-3.8,2313.8,18.29,0.24,0.5065999999999999,28.0,0.28278000000000003,0.4484,3,0.6,-0.011172258265417234
0.75,10,9,NO,0.0,0.7,5,0.57086,0.10109279400629897,0.4621,29.092000000000002,48.19234451653084,-16.69,28681.0,5736.2,692,138.4,0.9720000000000001,-3.8,2313.8,18.29,0.24,0.5065999999999999,28.0,0.28278000000000003,0.4484,3,0.6,-0.011172258265417234
0.75,50,9,NO,0.0,0.7,5,0.57086,0.10109279400629897,0.4621,29.092000000000002,48.19234451653084,-16.69,28681.0,5736.2,692,138.4,0.9720000000000001,-3.8,2313.8,18.29,0.24,0.5065999999999999,28.0,0.28278000000000003,0.4484,3,0.6,-0.011172258265417234
0.55,50,6,YES,0.0,0.7,5,0.41638000000000003,0.016514902361200925,0.3983,17.14,30.871886077789288,-5.85,399746.0,79949.2,24639,4927.8,0.8859999999999999,-3.43,33039.6,3.7439999999999998,0.33,0.449,394.2,0.16392,0.3888,4,0.8,-0.050943038894643244
0.65,50,6,YES,0.0,0.5,5,0.30872,0.03305649709209976,0.2889,13.526,23.072850495766662,-7.75,43239.0,8647.8,3816,763.2,1.214,-1.26,10633.5,2.632,0.63,0.471,177.4,0.1331,0.37520000000000003,4,0.8,-0.33542524788333106
0.7,10,3,YES,0.0,1.0,5,0.6564599999999999,0.03975912473885708,0.5889,2.82,5.718054739157365,-1.01,41844.0,8368.8,19186,3837.2,1.3059999999999998,-0.7,8404.0,5.192,0.73,0.5734,721.8,0.024259999999999997,0.1464,2,0.4,-0.3420273695786827
0.6,50,6,YES,0.0,0.7,5,0.43894,0.006238429289492671,0.4311,37.064,72.10970621213207,-4.62,435104.0,87020.8,14310,2862.0,1.384,-2.19,21940.4,8.937999999999999,0.47,0.4734,269.2,0.1972,0.4162,4,0.8,-0.3768531060660336
0.8,50,3,NO,0.0,1.0,5,0.8131,0.0455910078853276,0.7651,7.43,12.082882520326018,-6.13,61462.0,12292.4,5543,1108.6,3.5,-2.45,7826.1,inf,0.42,0.7268000000000001,55.4,0.16532,0.35760000000000003,3,0.6,-0.45044126016300945
0.55,10,6,YES,0.0,0.7,5,0.41513999999999995,0.017366289183357506,0.3961,16.472,30.311268861596673,-6.37,386992.0,77398.4,25063,5012.6,0.782,-3.79,38207.2,3.622,0.29,0.4066000000000001,441.0,0.15960000000000002,0.382,4,0.8,-0.5946344307983353
0.55,30,6,YES,0.0,0.7,5,0.41516000000000003,0.017415452908265103,0.3961,16.486,30.325087468958767,-6.41,386969.0,77393.8,25050,5010.0,0.78,-3.82,38516.1,3.628,0.29,0.4066000000000001,435.4,0.1598,0.38239999999999996,4,0.8,-0.5995437344793828
0.8,50,9,NO,0.0,0.7,4,0.5952999999999999,0.14149353342114263,0.3846,43.045,66.2890692346785,-35.16,23665.0,5916.25,283,70.75,1.6825,-2.69,800.0,12.225000000000001,0.43,0.6035,16.0,0.362375,0.712,3,0.75,-0.6475346173392431
0.8,30,9,NO,0.0,0.7,4,0.5952999999999999,0.14149353342114263,0.3846,43.045,66.2890692346785,-35.16,23665.0,5916.25,283,70.75,1.6825,-2.69,800.0,12.225000000000001,0.43,0.6035,16.0,0.362375,0.712,3,0.75,-0.6475346173392431
0.8,10,9,NO,0.0,0.7,4,0.5952999999999999,0.14149353342114263,0.3846,43.045,66.2890692346785,-35.16,23665.0,5916.25,283,70.75,1.6825,-2.69,800.0,12.225000000000001,0.43,0.6035,16.0,0.362375,0.712,3,0.75,-0.6475346173392431
0.65,50,3,YES,0.0,0.7,5,0.46094,0.012294836314485845,0.4418,5.7700000000000005,9.61198210568455,-6.13,42814.0,8562.8,12456,2491.2,0.986,-2.79,17017.8,2.442,0.34,0.49119999999999997,352.6,0.07061999999999999,0.28359999999999996,3,0.6,-0.8749910528422746
0.55,50,3,YES,0.3,0.8,5,0.5675600000000001,0.016107855226565708,0.5479,0.9979999999999999,2.442390222712169,-2.41,10598.0,2119.6,43107,8621.4,1.422,-2.39,16549.6,2.5780000000000003,0.35,0.5288,869.4,0.00728,0.0644,3,0.6,-0.9461951113560847
0.55,50,9,YES,0.0,1.0,5,0.5430200000000001,0.01829786872835198,0.5232,30.692,60.1750336102939,-5.44,410295.0,82059.0,16876,3375.2,0.796,-3.01,22197.1,20.509999999999998,0.18,0.49119999999999997,145.8,0.257,0.4612,3,0.6,-1.0275168051469508
0.55,30,9,YES,0.0,1.0,5,0.5430200000000001,0.01829786872835198,0.5232,30.686,60.17931023200582,-5.44,410142.0,82028.4,16880,3376.0,0.792,-3.01,22250.7,20.509999999999998,0.18,0.49119999999999997,146.0,0.25698000000000004,0.461,3,0.6,-1.0356551160029093
0.55,10,9,YES,0.0,1.0,5,0.5430200000000001,0.01829786872835198,0.5232,30.686,60.17931023200582,-5.44,410142.0,82028.4,16880,3376.0,0.792,-3.01,22250.7,20.509999999999998,0.18,0.49119999999999997,146.0,0.25698000000000004,0.461,3,0.6,-1.0356551160029093
0.75,10,9,NO,0.3,0.8,5,0.6748000000000001,0.11604809347852288,0.5067,9.254000000000001,16.290482804386123,-7.18,12366.0,2473.2,994,198.8,2.5519999999999996,-2.27,1913.3,9.318,0.47,0.5288,28.0,0.19138,0.375,3,0.6,-1.04524140219306
0.75,50,9,NO,0.3,0.8,5,0.6748000000000001,0.11604809347852288,0.5067,9.254000000000001,16.290482804386123,-7.18,12366.0,2473.2,994,198.8,2.5519999999999996,-2.27,1913.3,9.318,0.47,0.5288,28.0,0.19138,0.375,3,0.6,-1.04524140219306
0.75,30,9,NO,0.3,0.8,5,0.6748000000000001,0.11604809347852288,0.5067,9.254000000000001,16.290482804386123,-7.18,12366.0,2473.2,994,198.8,2.5519999999999996,-2.27,1913.3,9.318,0.47,0.5288,28.0,0.19138,0.375,3,0.6,-1.04524140219306
0.6,10,6,YES,0.0,0.7,5,0.43632,0.007430141317633203,0.4274,35.534000000000006,70.18354743100409,-5.26,424211.0,84842.2,14688,2937.6,1.214,-2.55,23249.5,8.373999999999999,0.42,0.4734,311.4,0.19186,0.40659999999999996,3,0.6,-1.135773715502037
0.6,30,6,YES,0.0,0.7,5,0.43634000000000006,0.007380243898408781,0.4274,35.564,70.24912120446774,-5.34,424127.0,84825.4,14678,2935.6,1.208,-2.59,23558.4,8.376000000000001,0.41,0.4734,306.2,0.19218,0.40700000000000003,3,0.6,-1.1625606022338704
0.6,10,3,YES,0.0,1.0,5,0.5691599999999999,0.023657620336796383,0.5388,12.052000000000001,22.74352369357044,-6.4,448603.0,89720.6,52288,10457.6,0.732,-3.7,84292.8,6.444,0.21,0.5358,1711.6,0.11013999999999999,0.305,4,0.8,-1.2397618467852194
0.8,30,9,NO,0.3,0.8,4,0.7311,0.09606043236768538,0.5926,13.73,21.73391359143585,-14.3,8969.0,2242.25,412,103.0,3.39,-1.61,781.5,7.2475,0.54,0.65225,16.0,0.220225,0.5467500000000001,3,0.75,-1.426956795717925
0.8,10,9,NO,0.3,0.8,4,0.7311,0.09606043236768538,0.5926,13.73,21.73391359143585,-14.3,8969.0,2242.25,412,103.0,3.39,-1.61,781.5,7.2475,0.54,0.65225,16.0,0.220225,0.5467500000000001,3,0.75,-1.426956795717925
0.8,50,9,NO,0.3,0.8,4,0.7311,0.09606043236768538,0.5926,13.73,21.73391359143585,-14.3,8969.0,2242.25,412,103.0,3.39,-1.61,781.5,7.2475,0.54,0.65225,16.0,0.220225,0.5467500000000001,3,0.75,-1.426956795717925
0.85,10,6,YES,0.0,0.7,5,0.56088,0.06844835279245216,0.4615,29.624000000000002,49.34663342113624,-21.42,6026.0,1205.2,204,40.8,2.162,-2.53,556.8,5.194,0.45,0.595,17.2,0.28856000000000004,0.5886,4,0.8,-1.4753167105681175
0.85,30,6,YES,0.0,0.7,5,0.56088,0.06844835279245216,0.4615,29.624000000000002,49.34663342113624,-21.42,6026.0,1205.2,204,40.8,2.162,-2.53,556.8,5.194,0.45,0.595,16.4,0.28856000000000004,0.5886,4,0.8,-1.4753167105681175
0.55,30,3,YES,0.3,0.8,5,0.5677800000000001,0.017623336800958022,0.5453,0.7899999999999999,2.763729364463894,-3.11,-3354.0,-670.8,47266,9453.2,1.1520000000000001,-2.77,18641.5,2.716,0.25,0.5758,1351.4,0.00528,0.053000000000000005,3,0.6,-1.524864682231947
0.55,10,3,YES,0.3,0.8,5,0.5677,0.02027005180062449,0.5438,0.6199999999999999,3.0357206722621894,-3.35,-11125.0,-2225.0,51111,10222.2,1.15,-2.82,19567.3,3.382,0.23,0.6178,2338.8,0.0038400000000000005,0.0434,2,0.4,-1.9028603361310947
0.55,50,6,YES,0.0,0.5,5,0.30062,0.03331451635548684,0.2673,25.452,48.35123338654352,-10.75,382981.0,76596.2,15251,3050.2,0.708,-3.9,39135.6,3.464,0.27,0.36660000000000004,394.2,0.17514,0.40679999999999994,4,0.8,-1.9486166932717581
0.55,50,3,YES,0.0,1.0,5,0.53334,0.011255354281407618,0.5195,7.553999999999999,15.223241441953157,-7.02,393266.0,78653.2,67135,13427.0,0.368,-4.54,113736.9,3.0860000000000003,0.16,0.45120000000000005,869.4,0.10392000000000001,0.3162,4,0.8,-2.1636207209765788
0.65,50,9,YES,0.0,0.5,5,0.32808000000000004,0.041525979819866984,0.2837,40.942,82.25902819751762,-6.64,43385.0,8677.0,1799,359.8,1.2079999999999997,-1.18,4808.0,5.156,0.66,0.5158,72.4,0.21108,0.48839999999999995,3,0.6,-2.179514098758811
0.65,30,9,YES,0.0,0.5,5,0.32792,0.04174071154161127,0.2829,40.888,82.29608538685179,-6.64,43285.0,8657.0,1800,360.0,1.1999999999999997,-1.18,4808.0,5.154,0.66,0.5158,72.6,0.211,0.48819999999999997,3,0.6,-2.252042693425895
