window,min_hr,min_mkts,min_mos,direction,entry_lo,entry_hi,pool,signals,HR,ROI%,PnL,bl_HR,edge,sharpe,max_dd,profit_factor,worst_week,best_week,n_weeks,pct_pos_weeks,top1_pct,top3_pct,herfindahl,n_active
Nov-Dec25,0.6,10,9,YES,0.0,0.5,152,1401,0.2748,-16.72,-23426.0,0.281,-0.0062,-3.32,27703.1,0.32,-9181.6,8864.6,10,0.2,0.133,0.225,0.1207,97
Nov-Dec25,0.6,10,9,YES,0.0,0.7,152,2552,0.4232,-8.85,-22589.0,0.281,0.1422,-3.08,25708.5,0.33,-9693.9,9715.7,10,0.2,0.117,0.202,0.1052,115
Nov-Dec25,0.6,10,9,YES,0.3,0.8,152,2652,0.5905,1.07,2830.0,0.281,0.3095,1.33,3291.6,1.7,-2179.8,3470.0,10,0.5,0.082,0.171,0.0523,117
Nov-Dec25,0.6,30,3,ALL,0.0,1.0,1062,34755,0.6078,3.16,109942.0,0.3388,0.269,2.02,86561.5,2.17,-70584.4,77390.6,10,0.7,0.086,0.175,0.029,716
Nov-Dec25,0.6,30,3,ALL,0.0,0.5,1062,11296,0.2714,-2.55,-28840.0,0.3388,-0.0674,-0.58,108852.6,0.78,-84112.5,56730.9,10,0.5,0.099,0.183,0.037,538
Nov-Dec25,0.6,30,3,ALL,0.0,0.7,1062,21041,0.4371,0.54,11364.0,0.3388,0.0982,0.23,98502.0,1.1,-78403.3,61465.8,10,0.6,0.094,0.179,0.0332,630
Nov-Dec25,0.6,30,3,ALL,0.3,0.8,1062,21324,0.6156,3.48,74253.0,0.3388,0.2768,7.15,3291.5,23.56,-3291.5,20963.4,10,0.9,0.065,0.112,0.0104,644
Nov-Dec25,0.6,30,3,NO,0.0,1.0,1062,21039,0.6454,9.35,196722.0,0.4202,0.2252,5.31,23231.9,9.47,-17692.5,62895.8,10,0.8,0.123,0.232,0.0332,609
Nov-Dec25,0.6,30,3,NO,0.0,0.5,1062,5972,0.2991,16.18,96626.0,0.4202,-0.1211,3.1,36090.7,3.55,-26177.6,51189.5,10,0.6,0.149,0.256,0.0423,369
Nov-Dec25,0.6,30,3,NO,0.0,0.7,1062,11853,0.4689,10.93,129546.0,0.4202,0.0487,3.9,34043.5,4.76,-23763.5,52411.9,10,0.7,0.139,0.243,0.0373,484
Nov-Dec25,0.6,30,3,NO,0.3,0.8,1062,12871,0.63,4.67,60133.0,0.4202,0.2098,5.9,4953.1,13.14,-1771.5,21617.0,10,0.7,0.104,0.156,0.0165,519
Nov-Dec25,0.6,30,3,YES,0.0,1.0,1062,13716,0.5502,-6.33,-86780.0,0.281,0.2692,-3.43,77810.3,0.22,-52891.9,14494.8,10,0.4,0.039,0.087,0.0387,632
Nov-Dec25,0.6,30,3,YES,0.0,0.5,1062,5324,0.2404,-23.57,-125466.0,0.281,-0.0406,-5.2,117007.9,0.05,-57934.9,5541.4,10,0.2,0.042,0.094,0.0503,476
Nov-Dec25,0.6,30,3,YES,0.0,0.7,1062,9188,0.396,-12.86,-118181.0,0.281,0.1149,-4.86,109005.1,0.08,-54639.8,9053.9,10,0.3,0.04,0.088,0.043,556
Nov-Dec25,0.6,30,3,YES,0.3,0.8,1062,8453,0.5938,1.67,14120.0,0.281,0.3127,2.16,6378.3,2.25,-3889.4,10791.7,10,0.5,0.023,0.059,0.008,551
Nov-Dec25,0.6,30,6,ALL,0.0,1.0,385,17541,0.6334,7.2,126358.0,0.3388,0.2946,4.02,11027.4,7.89,-9511.2,60311.4,10,0.6,0.179,0.323,0.0532,314
Nov-Dec25,0.6,30,6,ALL,0.0,0.5,385,4967,0.3143,13.94,69220.0,0.3388,-0.0246,2.21,35420.7,2.53,-15292.3,57253.6,10,0.4,0.213,0.381,0.0755,243
Nov-Dec25,0.6,30,6,ALL,0.0,0.7,385,10260,0.4689,7.66,78628.0,0.3388,0.1301,2.6,29317.5,3.07,-15505.3,53819.8,10,0.4,0.191,0.344,0.0623,281
Nov-Dec25,0.6,30,6,ALL,0.3,0.8,385,11156,0.6178,3.84,42827.0,0.3388,0.2789,12.16,0.0,inf,1348.1,9941.0,10,1.0,0.049,0.121,0.0153,290
Nov-Dec25,0.6,30,6,NO,0.0,1.0,385,10755,0.6549,12.03,129426.0,0.4202,0.2347,5.08,5179.1,17.38,-4644.9,46298.1,10,0.7,0.237,0.397,0.0796,285
Nov-Dec25,0.6,30,6,NO,0.0,0.5,385,2764,0.3339,34.4,95091.0,0.4202,-0.0862,3.85,13284.0,6.98,-8317.5,46021.2,10,0.4,0.286,0.473,0.1123,174
Nov-Dec25,0.6,30,6,NO,0.0,0.7,385,5922,0.486,17.19,101795.0,0.4202,0.0658,4.16,14474.0,8.03,-6904.4,42213.9,10,0.6,0.263,0.437,0.0956,225
Nov-Dec25,0.6,30,6,NO,0.3,0.8,385,6668,0.6246,4.12,27483.0,0.4202,0.2044,5.45,1200.9,12.72,-1200.9,10706.2,10,0.8,0.055,0.118,0.013,246
Nov-Dec25,0.6,30,6,YES,0.0,1.0,385,6786,0.5995,-0.45,-3068.0,0.281,0.3184,-0.34,13798.8,0.88,-7612.3,14013.3,10,0.3,0.071,0.151,0.0295,277
Nov-Dec25,0.6,30,6,YES,0.0,0.5,385,2203,0.2896,-11.74,-25871.0,0.281,0.0086,-3.11,29901.3,0.34,-11271.1,11232.4,10,0.2,0.083,0.173,0.0523,216
Nov-Dec25,0.6,30,6,YES,0.0,0.7,385,4338,0.4456,-5.34,-23167.0,0.281,0.1646,-2.59,23558.4,0.41,-8815.9,11605.9,10,0.2,0.071,0.151,0.0434,252
Nov-Dec25,0.6,30,6,YES,0.3,0.8,385,4488,0.6076,3.42,15344.0,0.281,0.3266,5.22,1591.7,6.64,-1591.7,5502.7,10,0.7,0.045,0.11,0.0209,251
Nov-Dec25,0.6,30,9,ALL,0.0,1.0,152,7487,0.6241,7.1,53190.0,0.3388,0.2853,3.08,8124.3,4.78,-5782.8,31049.7,10,0.5,0.187,0.376,0.0732,133
Nov-Dec25,0.6,30,9,ALL,0.0,0.5,152,2329,0.3267,14.0,32614.0,0.3388,-0.0121,1.9,21282.3,2.21,-8328.4,28734.6,10,0.3,0.21,0.416,0.1007,107
Nov-Dec25,0.6,30,9,ALL,0.0,0.7,152,4456,0.4589,7.54,33598.0,0.3388,0.1201,1.9,20420.5,2.27,-8460.1,30194.2,10,0.4,0.188,0.375,0.0834,125
Nov-Dec25,0.6,30,9,ALL,0.3,0.8,152,4808,0.6021,3.06,14693.0,0.3388,0.2633,7.15,1222.0,11.92,-1222.0,3437.7,10,0.8,0.097,0.218,0.0365,129
Nov-Dec25,0.6,30,9,NO,0.0,1.0,152,3505,0.6662,17.91,62790.0,0.4202,0.246,4.12,2469.1,17.85,-2207.9,31538.6,10,0.7,0.204,0.466,0.0885,127
Nov-Dec25,0.6,30,9,NO,0.0,0.5,152,928,0.4052,60.39,56040.0,0.4202,-0.015,3.96,1425.1,28.58,-1425.1,30058.2,10,0.7,0.242,0.552,0.1225,87
Nov-Dec25,0.6,30,9,NO,0.0,0.7,152,1904,0.5068,29.51,56187.0,0.4202,0.0866,3.74,1691.4,15.84,-1167.2,30823.2,10,0.6,0.217,0.492,0.0991,111
Nov-Dec25,0.6,30,9,NO,0.3,0.8,152,2156,0.6164,5.5,11863.0,0.4202,0.1962,5.53,152.3,41.22,-152.3,3566.9,10,0.7,0.113,0.205,0.0275,117
Nov-Dec25,0.6,30,9,YES,0.0,1.0,152,3982,0.5871,-2.41,-9601.0,0.281,0.3061,-1.37,16875.5,0.59,-7592.3,11265.9,10,0.2,0.121,0.217,0.0717,123
Nov-Dec25,0.6,30,9,YES,0.0,0.5,152,1401,0.2748,-16.72,-23426.0,0.281,-0.0062,-3.32,27703.1,0.32,-9181.6,8864.6,10,0.2,0.133,0.225,0.1207,97
Nov-Dec25,0.6,30,9,YES,0.0,0.7,152,2552,0.4232,-8.85,-22589.0,0.281,0.1422,-3.08,25708.5,0.33,-9693.9,9715.7,10,0.2,0.117,0.202,0.1052,115
Nov-Dec25,0.6,30,9,YES,0.3,0.8,152,2652,0.5905,1.07,2830.0,0.281,0.3095,1.33,3291.6,1.7,-2179.8,3470.0,10,0.5,0.082,0.171,0.0523,117
Nov-Dec25,0.6,50,3,ALL,0.0,1.0,657,32085,0.6082,3.72,119257.0,0.3388,0.2693,2.18,82902.7,2.34,-68638.1,80979.1,10,0.7,0.094,0.191,0.0343,479
Nov-Dec25,0.6,50,3,ALL,0.0,0.5,657,10451,0.2686,-1.76,-18368.0,0.3388,-0.0703,-0.36,107845.2,0.86,-82196.8,59893.9,10,0.5,0.107,0.197,0.0425,378
Nov-Dec25,0.6,50,3,ALL,0.0,0.7,657,19457,0.4373,1.27,24657.0,0.3388,0.0984,0.49,95412.3,1.22,-76017.4,65288.5,10,0.6,0.102,0.194,0.039,432
Nov-Dec25,0.6,50,3,ALL,0.3,0.8,657,19682,0.6192,3.9,76843.0,0.3388,0.2804,7.32,1738.1,45.21,-1738.1,21060.4,10,0.9,0.075,0.129,0.0136,439
Nov-Dec25,0.6,50,3,NO,0.0,1.0,657,19829,0.6432,9.82,194697.0,0.4202,0.223,5.31,19774.2,10.85,-17066.6,64099.4,10,0.8,0.131,0.247,0.0375,432
Nov-Dec25,0.6,50,3,NO,0.0,0.5,657,5701,0.2961,16.98,96780.0,0.4202,-0.1241,3.06,37123.9,3.45,-25277.6,52503.5,10,0.6,0.157,0.268,0.0464,282
Nov-Dec25,0.6,50,3,NO,0.0,0.7,657,11266,0.4681,11.59,130617.0,0.4202,0.048,3.91,32992.9,4.82,-22601.3,53988.6,10,0.7,0.147,0.257,0.0414,357
Nov-Dec25,0.6,50,3,NO,0.3,0.8,657,12166,0.6318,4.88,59350.0,0.4202,0.2116,6.75,1410.7,42.0,-851.5,18988.3,10,0.8,0.116,0.173,0.0202,384
Nov-Dec25,0.6,50,3,YES,0.0,1.0,657,12256,0.5515,-6.16,-75440.0,0.281,0.2704,-3.0,68334.6,0.26,-51571.5,16879.8,10,0.4,0.045,0.1,0.0509,425
Nov-Dec25,0.6,50,3,YES,0.0,0.5,657,4750,0.2356,-24.24,-115148.0,0.281,-0.0455,-4.75,108476.1,0.07,-56919.1,7390.4,10,0.2,0.047,0.106,0.0635,333
Nov-Dec25,0.6,50,3,YES,0.0,0.7,657,8191,0.3948,-12.94,-105960.0,0.281,0.1138,-4.37,98526.3,0.12,-53416.1,11300.0,10,0.3,0.045,0.1,0.0558,381
Nov-Dec25,0.6,50,3,YES,0.3,0.8,657,7516,0.5989,2.33,17493.0,0.281,0.3178,2.59,7479.6,2.73,-3891.0,11785.5,10,0.6,0.028,0.072,0.0112,379
Nov-Dec25,0.6,50,6,ALL,0.0,1.0,341,17207,0.6332,7.45,128271.0,0.3388,0.2944,4.09,9534.6,8.9,-8658.8,60504.4,10,0.6,0.182,0.329,0.0551,283
Nov-Dec25,0.6,50,6,ALL,0.0,0.5,341,4880,0.316,14.9,72709.0,0.3388,-0.0229,2.31,34000.0,2.67,-14570.3,57828.6,10,0.4,0.217,0.387,0.078,223
Nov-Dec25,0.6,50,6,ALL,0.0,0.7,341,10087,0.4699,8.15,82186.0,0.3388,0.1311,2.71,27804.5,3.25,-14712.4,54267.8,10,0.4,0.195,0.35,0.0646,256
Nov-Dec25,0.6,50,6,ALL,0.3,0.8,341,10964,0.617,3.82,41930.0,0.3388,0.2782,12.07,0.0,inf,1440.9,9912.9,10,1.0,0.05,0.125,0.0162,263
Nov-Dec25,0.6,50,6,NO,0.0,1.0,341,10612,0.6538,12.14,128806.0,0.4202,0.2336,5.1,4055.0,18.76,-3823.6,46050.7,10,0.7,0.241,0.403,0.0817,263
Nov-Dec25,0.6,50,6,NO,0.0,0.5,341,2742,0.3341,34.73,95220.0,0.4202,-0.0861,3.86,12768.7,7.07,-8117.5,46021.2,10,0.4,0.287,0.476,0.1136,165
Nov-Dec25,0.6,50,6,NO,0.0,0.7,341,5866,0.4855,17.34,101693.0,0.4202,0.0653,4.17,13870.8,8.33,-6704.4,42093.8,10,0.6,0.265,0.441,0.0972,212
Nov-Dec25,0.6,50,6,NO,0.3,0.8,341,6586,0.6236,4.08,26857.0,0.4202,0.2034,5.49,1373.0,14.8,-1373.0,10528.1,10,0.8,0.056,0.121,0.0136,231
Nov-Dec25,0.6,50,6,YES,0.0,1.0,341,6595,0.6002,-0.08,-535.0,0.281,0.3191,-0.06,12960.7,0.98,-7246.3,14453.6,10,0.4,0.074,0.156,0.0315,251
Nov-Dec25,0.6,50,6,YES,0.0,0.5,341,2138,0.2928,-10.53,-22510.0,0.281,0.0118,-2.68,28703.4,0.39,-10849.1,11807.4,10,0.2,0.086,0.18,0.0562,198
Nov-Dec25,0.6,50,6,YES,0.0,0.7,341,4221,0.4482,-4.62,-19507.0,0.281,0.1672,-2.19,21940.4,0.47,-8523.0,12174.0,10,0.2,0.074,0.157,0.0468,230
Nov-Dec25,0.6,50,6,YES,0.3,0.8,341,4378,0.6071,3.44,15074.0,0.281,0.3261,5.37,1111.3,7.19,-1111.3,5433.9,10,0.7,0.047,0.114,0.0224,228
Nov-Dec25,0.6,50,9,ALL,0.0,1.0,151,7482,0.6242,7.13,53328.0,0.3388,0.2853,3.09,8070.7,4.8,-5782.8,31049.7,10,0.5,0.187,0.376,0.0733,132
Nov-Dec25,0.6,50,9,ALL,0.0,0.5,151,2328,0.3269,14.05,32714.0,0.3388,-0.012,1.9,21282.3,2.21,-8328.4,28734.6,10,0.3,0.21,0.416,0.1009,106
Nov-Dec25,0.6,50,9,ALL,0.0,0.7,151,4454,0.4591,7.59,33798.0,0.3388,0.1203,1.91,20320.5,2.29,-8460.1,30194.2,10,0.4,0.188,0.375,0.0836,124
Nov-Dec25,0.6,50,9,ALL,0.3,0.8,151,4805,0.6023,3.09,14864.0,0.3388,0.2634,7.18,1222.0,12.05,-1222.0,3437.7,10,0.8,0.098,0.219,0.0367,128
Nov-Dec25,0.6,50,9,NO,0.0,1.0,151,3504,0.6661,17.92,62775.0,0.4202,0.2459,4.12,2469.1,17.85,-2207.9,31538.6,10,0.7,0.204,0.466,0.0885,126
Nov-Dec25,0.6,50,9,NO,0.0,0.5,151,928,0.4052,60.39,56040.0,0.4202,-0.015,3.96,1425.1,28.58,-1425.1,30058.2,10,0.7,0.242,0.552,0.1225,87
Nov-Dec25,0.6,50,9,NO,0.0,0.7,151,1904,0.5068,29.51,56187.0,0.4202,0.0866,3.74,1691.4,15.84,-1167.2,30823.2,10,0.6,0.217,0.492,0.0991,111
Nov-Dec25,0.6,50,9,NO,0.3,0.8,151,2156,0.6164,5.5,11863.0,0.4202,0.1962,5.53,152.3,41.22,-152.3,3566.9,10,0.7,0.113,0.205,0.0275,117
Nov-Dec25,0.6,50,9,YES,0.0,1.0,151,3978,0.5872,-2.37,-9447.0,0.281,0.3062,-1.35,16821.8,0.59,-7521.0,11265.9,10,0.2,0.121,0.217,0.072,122
Nov-Dec25,0.6,50,9,YES,0.0,0.5,151,1400,0.275,-16.66,-23326.0,0.281,-0.006,-3.3,27703.1,0.33,-9181.6,8864.6,10,0.2,0.133,0.226,0.121,96
Nov-Dec25,0.6,50,9,YES,0.0,0.7,151,2550,0.4235,-8.78,-22389.0,0.281,0.1425,-3.06,25608.5,0.33,-9593.9,9715.7,10,0.2,0.118,0.202,0.1057,114
Nov-Dec25,0.6,50,9,YES,0.3,0.8,151,2649,0.5908,1.13,3001.0,0.281,0.3098,1.42,3191.6,1.77,-2079.8,3470.0,10,0.5,0.083,0.172,0.0527,116
Nov-Dec25,0.65,10,3,ALL,0.0,1.0,1319,16966,0.6734,4.55,77259.0,0.3388,0.3346,4.96,11914.5,6.45,-11914.5,22769.3,10,0.6,0.093,0.192,0.0198,738
Nov-Dec25,0.65,10,3,ALL,0.0,0.5,1319,3984,0.2791,-1.1,-4382.0,0.3388,-0.0597,-0.36,28788.7,0.87,-17981.7,12684.9,10,0.6,0.079,0.201,0.0249,477
Nov-Dec25,0.65,10,3,ALL,0.0,0.7,1319,8469,0.4731,2.7,22903.0,0.3388,0.1343,1.86,13680.8,1.93,-13680.8,16500.5,10,0.6,0.082,0.194,0.021,602
Nov-Dec25,0.65,10,3,ALL,0.3,0.8,1319,9639,0.6374,3.85,37068.0,0.3388,0.2986,6.08,1322.5,29.03,-1156.3,12535.3,10,0.8,0.042,0.102,0.0083,627
Nov-Dec25,0.65,10,3,NO,0.0,1.0,1319,9761,0.6975,8.42,82164.0,0.4202,0.2773,5.72,4865.1,10.24,-4865.1,23628.2,10,0.7,0.128,0.265,0.0328,598
Nov-Dec25,0.65,10,3,NO,0.0,0.5,1319,2017,0.3059,17.06,34410.0,0.4202,-0.1143,3.46,8776.8,3.19,-6954.0,12920.6,10,0.6,0.115,0.298,0.0435,292
Nov-Dec25,0.65,10,3,NO,0.0,0.7,1319,4587,0.496,10.46,47971.0,0.4202,0.0758,4.29,9997.9,4.73,-3695.0,18847.7,10,0.6,0.113,0.277,0.0365,422
Nov-Dec25,0.65,10,3,NO,0.3,0.8,1319,5534,0.6435,3.86,21349.0,0.4202,0.2233,3.31,6335.1,3.6,-3305.3,11885.7,10,0.7,0.05,0.125,0.0097,464
Nov-Dec25,0.65,10,3,YES,0.0,1.0,1319,7205,0.6408,-0.68,-4904.0,0.281,0.3598,-0.55,11861.0,0.83,-11383.9,9000.0,10,0.5,0.031,0.074,0.0076,633
Nov-Dec25,0.65,10,3,YES,0.0,0.5,1319,1967,0.2517,-19.72,-38792.0,0.281,-0.0294,-7.74,33922.2,0.0,-11027.8,-235.7,10,0.0,0.036,0.077,0.0121,408
Nov-Dec25,0.65,10,3,YES,0.0,0.7,1319,3882,0.4462,-6.46,-25068.0,0.281,0.1651,-3.09,21310.9,0.32,-10810.6,5679.2,10,0.5,0.034,0.079,0.0094,507
Nov-Dec25,0.65,10,3,YES,0.3,0.8,1319,4105,0.6292,3.83,15719.0,0.281,0.3482,3.49,2659.0,3.38,-2659.0,7796.2,10,0.6,0.026,0.074,0.0065,517
Nov-Dec25,0.65,10,6,ALL,0.0,1.0,259,8124,0.6914,6.83,55525.0,0.3388,0.3526,4.1,2532.5,13.66,-1852.0,26731.2,10,0.7,0.127,0.334,0.045,215
Nov-Dec25,0.65,10,6,ALL,0.0,0.5,259,1606,0.3194,13.62,21876.0,0.3388,-0.0194,1.95,12366.5,2.51,-5804.8,19361.5,10,0.5,0.161,0.424,0.0697,157
Nov-Dec25,0.65,10,6,ALL,0.0,0.7,259,3909,0.5068,8.3,32433.0,0.3388,0.1679,2.59,9063.2,3.67,-3983.3,22628.6,10,0.4,0.141,0.371,0.0548,187
Nov-Dec25,0.65,10,6,ALL,0.3,0.8,259,4679,0.6619,6.74,31550.0,0.3388,0.3231,14.91,0.0,inf,281.6,5655.2,10,1.0,0.101,0.187,0.0223,195
Nov-Dec25,0.65,10,6,NO,0.0,1.0,259,5025,0.7031,9.21,46261.0,0.4202,0.2829,4.12,2168.0,13.35,-2049.1,25120.4,10,0.7,0.158,0.406,0.0645,194
Nov-Dec25,0.65,10,6,NO,0.0,0.5,259,919,0.3439,31.28,28744.0,0.4202,-0.0763,3.09,5088.2,5.69,-3243.5,19123.3,10,0.6,0.209,0.541,0.1143,108
Nov-Dec25,0.65,10,6,NO,0.0,0.7,259,2290,0.5179,14.5,33205.0,0.4202,0.0977,3.06,5330.1,5.65,-2742.7,23583.2,10,0.7,0.182,0.468,0.0867,147
Nov-Dec25,0.65,10,6,NO,0.3,0.8,259,2871,0.6587,5.24,15057.0,0.4202,0.2385,5.42,1240.1,13.14,-907.3,5836.4,10,0.8,0.107,0.196,0.0238,163
Nov-Dec25,0.65,10,6,YES,0.0,1.0,259,3099,0.6725,2.99,9264.0,0.281,0.3914,1.54,7424.3,2.11,-6953.9,10438.0,10,0.6,0.089,0.179,0.0204,186
Nov-Dec25,0.65,10,6,YES,0.0,0.5,259,687,0.2868,-10.0,-6868.0,0.281,0.0057,-1.81,11386.8,0.51,-4439.4,4697.4,10,0.4,0.107,0.175,0.0243,138
Nov-Dec25,0.65,10,6,YES,0.0,0.7,259,1619,0.491,-0.48,-771.0,0.281,0.21,-0.14,10138.8,0.94,-5702.7,8794.3,10,0.4,0.093,0.172,0.0211,165
Nov-Dec25,0.65,10,6,YES,0.3,0.8,259,1808,0.667,9.12,16493.0,0.281,0.386,7.04,1750.0,10.42,-1750.0,4810.3,10,0.9,0.069,0.172,0.0193,166
Nov-Dec25,0.65,10,9,ALL,0.0,1.0,102,2854,0.7172,17.13,48880.0,0.3388,0.3784,5.03,215.9,227.44,-215.9,20803.1,10,0.9,0.207,0.544,0.1053,93
Nov-Dec25,0.65,10,9,ALL,0.0,0.5,102,620,0.3774,58.34,36174.0,0.3388,0.0386,3.9,1219.4,26.85,-1219.4,18478.1,10,0.8,0.24,0.63,0.139,70
Nov-Dec25,0.65,10,9,ALL,0.0,0.7,102,1210,0.514,33.74,40820.0,0.3388,0.1752,4.12,1029.0,28.31,-1029.0,19971.5,10,0.8,0.218,0.572,0.1157,86
Nov-Dec25,0.65,10,9,ALL,0.3,0.8,102,1444,0.6807,11.51,16620.0,0.3388,0.3419,18.84,0.0,inf,602.1,2600.1,10,1.0,0.208,0.286,0.0573,89
Nov-Dec25,0.65,10,9,NO,0.0,1.0,102,1450,0.7469,27.99,40582.0,0.4202,0.3267,4.73,899.5,46.11,-899.5,19903.8,10,0.9,0.241,0.619,0.134,89
Nov-Dec25,0.65,10,9,NO,0.0,0.5,102,263,0.5057,143.5,37742.0,0.4202,0.0855,4.64,0.0,inf,294.9,19119.2,10,1.0,0.293,0.761,0.2002,53
Nov-Dec25,0.65,10,9,NO,0.0,0.7,102,536,0.5634,70.58,37833.0,0.4202,0.1433,4.45,0.0,inf,325.7,19472.3,10,1.0,0.262,0.676,0.1586,73
Nov-Dec25,0.65,10,9,NO,0.3,0.8,102,714,0.6779,10.26,7324.0,0.4202,0.2577,4.89,953.5,7.46,-555.1,2766.4,10,0.7,0.213,0.279,0.0581,79
Nov-Dec25,0.65,10,9,YES,0.0,1.0,102,1404,0.6866,5.91,8297.0,0.281,0.4056,2.67,2649.2,2.85,-2649.2,5849.3,10,0.7,0.163,0.28,0.0477,84
Nov-Dec25,0.65,10,9,YES,0.0,0.5,102,357,0.2829,-4.39,-1568.0,0.281,0.0019,-0.55,4808.0,0.8,-2387.1,5051.5,10,0.4,0.185,0.301,0.0591,62
Nov-Dec25,0.65,10,9,YES,0.0,0.7,102,674,0.4748,4.43,2987.0,0.281,0.1937,1.01,3279.6,1.53,-2747.7,5309.0,10,0.6,0.168,0.285,0.0507,78
Nov-Dec25,0.65,10,9,YES,0.3,0.8,102,730,0.6836,12.73,9296.0,0.281,0.4025,9.23,85.7,37.89,-166.3,1834.1,10,0.8,0.122,0.249,0.0378,79
Nov-Dec25,0.65,30,3,ALL,0.0,1.0,676,14831,0.6699,5.06,74976.0,0.3388,0.331,5.21,8959.4,6.94,-8959.4,21467.6,10,0.7,0.11,0.227,0.0269,466
Nov-Dec25,0.65,30,3,ALL,0.0,0.5,676,3496,0.2812,0.31,1081.0,0.3388,-0.0577,0.09,25295.0,1.04,-15649.2,10653.6,10,0.5,0.091,0.232,0.0327,330
Nov-Dec25,0.65,30,3,ALL,0.0,0.7,676,7624,0.4789,3.55,27081.0,0.3388,0.14,2.35,11167.1,2.33,-11167.1,13435.2,10,0.7,0.096,0.227,0.0282,393
Nov-Dec25,0.65,30,3,ALL,0.3,0.8,676,8715,0.6399,4.31,37535.0,0.3388,0.3011,6.6,283.1,133.56,-283.1,12870.1,10,0.9,0.05,0.122,0.0114,411
Nov-Dec25,0.65,30,3,NO,0.0,1.0,676,8784,0.6915,9.02,79262.0,0.4202,0.2713,5.99,3510.8,12.46,-3406.1,23684.5,10,0.7,0.144,0.299,0.0414,397
Nov-Dec25,0.65,30,3,NO,0.0,0.5,676,1851,0.3058,19.62,36308.0,0.4202,-0.1144,3.67,7934.7,3.57,-6197.1,13020.3,10,0.6,0.127,0.328,0.0523,220
Nov-Dec25,0.65,30,3,NO,0.0,0.7,676,4257,0.4975,11.53,49085.0,0.4202,0.0774,4.51,8490.3,5.66,-4908.4,19791.9,10,0.6,0.127,0.309,0.0451,301
Nov-Dec25,0.65,30,3,NO,0.3,0.8,676,5118,0.6444,4.02,20589.0,0.4202,0.2242,3.83,4670.7,4.24,-2354.1,9831.3,10,0.6,0.059,0.148,0.0131,323
Nov-Dec25,0.65,30,3,YES,0.0,1.0,676,6047,0.6385,-0.71,-4286.0,0.281,0.3575,-0.6,10893.3,0.8,-10893.3,5773.6,10,0.5,0.04,0.095,0.0111,410
Nov-Dec25,0.65,30,3,YES,0.0,0.5,676,1645,0.2535,-21.41,-35226.0,0.281,-0.0275,-8.53,32211.4,0.0,-9452.1,-622.9,10,0.0,0.045,0.092,0.0167,290
Nov-Dec25,0.65,30,3,YES,0.0,0.7,676,3367,0.4553,-6.54,-22004.0,0.281,0.1743,-3.52,19799.3,0.25,-9125.5,2810.1,10,0.4,0.042,0.094,0.0134,348
Nov-Dec25,0.65,30,3,YES,0.3,0.8,676,3597,0.6336,4.71,16946.0,0.281,0.3525,4.1,1891.6,4.77,-1891.6,7902.1,10,0.7,0.032,0.092,0.0091,353
Nov-Dec25,0.65,30,6,ALL,0.0,1.0,254,8110,0.6912,6.82,55275.0,0.3388,0.3524,4.09,2532.5,14.08,-1798.4,26670.8,10,0.7,0.128,0.335,0.0452,213
Nov-Dec25,0.65,30,6,ALL,0.0,0.5,254,1605,0.319,13.47,21619.0,0.3388,-0.0198,1.93,12623.7,2.5,-5804.8,19361.5,10,0.5,0.162,0.425,0.0701,156
Nov-Dec25,0.65,30,6,ALL,0.0,0.7,254,3905,0.5065,8.23,32125.0,0.3388,0.1677,2.57,9372.1,3.66,-3983.3,22628.6,10,0.4,0.142,0.372,0.0551,186
Nov-Dec25,0.65,30,6,ALL,0.3,0.8,254,4675,0.6618,6.73,31471.0,0.3388,0.323,14.72,0.0,inf,281.6,5655.2,10,1.0,0.101,0.187,0.0224,194
Nov-Dec25,0.65,30,6,NO,0.0,1.0,254,5017,0.703,9.24,46353.0,0.4202,0.2828,4.15,2168.0,14.0,-2049.1,25071.2,10,0.7,0.158,0.406,0.0647,192
Nov-Dec25,0.65,30,6,NO,0.0,0.5,254,919,0.3439,31.28,28744.0,0.4202,-0.0763,3.09,5088.2,5.69,-3243.5,19123.3,10,0.6,0.209,0.541,0.1143,108
Nov-Dec25,0.65,30,6,NO,0.0,0.7,254,2290,0.5179,14.5,33205.0,0.4202,0.0977,3.06,5330.1,5.65,-2742.7,23583.2,10,0.7,0.182,0.468,0.0867,147
Nov-Dec25,0.65,30,6,NO,0.3,0.8,254,2870,0.6585,5.24,15030.0,0.4202,0.2384,5.41,1267.4,12.86,-907.3,5836.4,10,0.8,0.107,0.196,0.0238,162
Nov-Dec25,0.65,30,6,YES,0.0,1.0,254,3093,0.6722,2.88,8922.0,0.281,0.3911,1.5,7324.3,2.08,-6853.9,10438.0,10,0.6,0.09,0.18,0.0206,184
Nov-Dec25,0.65,30,6,YES,0.0,0.5,254,686,0.2857,-10.39,-7125.0,0.281,0.0047,-1.89,11644.0,0.49,-4439.4,4697.4,10,0.4,0.108,0.176,0.0246,137
Nov-Dec25,0.65,30,6,YES,0.0,0.7,254,1615,0.4904,-0.67,-1080.0,0.281,0.2094,-0.2,10038.8,0.92,-5602.7,8794.3,10,0.4,0.094,0.173,0.0213,164
Nov-Dec25,0.65,30,6,YES,0.3,0.8,254,1805,0.667,9.11,16441.0,0.281,0.386,7.16,1650.0,10.96,-1650.0,4810.3,10,0.9,0.069,0.172,0.0194,165
